order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
US-2020-127453,12/19/20,12/20/20,First Class,JK-15370,OFF-AP-10003860,88.83,4.00,0.20,7.77
US-2020-100685,12/19/20,12/21/20,Second Class,SM-20950,OFF-BI-10003094,7.04,2.00,0.00,3.31
US-2020-100685,12/19/20,12/21/20,Second Class,SM-20950,OFF-FA-10003472,5.04,4.00,0.00,0.20
US-2020-115399,12/19/20,12/22/20,First Class,AG-10900,OFF-LA-10003190,6.91,3.00,0.20,2.51
US-2020-134558,12/19/20,12/24/20,Second Class,PM-19135,OFF-PA-10001184,29.90,5.00,0.00,14.65
US-2020-100685,12/19/20,12/21/20,Second Class,SM-20950,OFF-PA-10001289,116.28,3.00,0.00,56.98
US-2020-157084,12/19/20,12/24/20,Standard Class,JG-15160,TEC-AC-10002049,1265.85,3.00,0.00,556.97
US-2020-134558,12/19/20,12/24/20,Second Class,PM-19135,TEC-AC-10004145,2249.91,9.00,0.00,517.48
US-2020-109113,12/19/20,12/23/20,Standard Class,EK-13795,TEC-AC-10004761,25.49,2.00,0.20,4.78
US-2020-110261,12/19/20,12/23/20,Second Class,PR-18880,TEC-PH-10001750,158.38,3.00,0.20,13.86
US-2020-157084,12/19/20,12/24/20,Standard Class,JG-15160,TEC-PH-10002922,675.96,5.00,0.20,84.50
US-2020-123218,12/20/20,12/25/20,Standard Class,KD-16345,FUR-BO-10003966,359.06,3.00,0.30,-71.81
US-2020-154795,12/20/20,12/24/20,Standard Class,GZ-14470,FUR-FU-10002088,14.37,2.00,0.20,3.95
US-2020-158148,12/20/20,12/26/20,Standard Class,JM-15865,OFF-AP-10003281,36.27,3.00,0.00,10.88
US-2020-154795,12/20/20,12/24/20,Standard Class,GZ-14470,OFF-EN-10003068,7.92,1.00,0.20,2.77
US-2020-141754,12/20/20,12/25/20,Standard Class,EM-14200,OFF-LA-10004093,11.70,2.00,0.20,3.95
US-2020-154144,12/20/20,12/24/20,Standard Class,MH-17785,OFF-PA-10004071,55.48,1.00,0.00,26.63
US-2020-158918,12/20/20,12/25/20,Second Class,AI-10855,OFF-PA-10004947,17.12,4.00,0.00,7.70
US-2020-120712,12/20/20,12/24/20,Standard Class,CS-12130,OFF-ST-10000107,88.80,4.00,0.20,-2.22
US-2020-123218,12/20/20,12/25/20,Standard Class,KD-16345,TEC-AC-10000736,255.97,4.00,0.20,51.19
US-2020-137071,12/20/20,12/21/20,First Class,ED-13885,TEC-AC-10004353,100.80,2.00,0.20,21.42
US-2020-123218,12/20/20,12/25/20,Standard Class,KD-16345,TEC-PH-10001061,159.98,2.00,0.20,12.00
US-2020-154284,12/21/20,12/26/20,Second Class,SZ-20035,FUR-FU-10003039,51.76,3.00,0.60,-33.64
US-2020-126214,12/21/20,12/24/20,Second Class,JS-15880,FUR-TA-10003748,1618.37,13.00,0.00,356.04
US-2020-127019,12/21/20,12/25/20,Standard Class,ER-13855,OFF-AP-10003971,60.98,7.00,0.20,4.57
US-2020-154284,12/21/20,12/26/20,Second Class,SZ-20035,OFF-AR-10001468,59.90,2.00,0.20,14.23
US-2020-161795,12/21/20,12/23/20,Second Class,AH-10075,OFF-AR-10001919,3.01,2.00,0.20,0.34
US-2020-112375,12/21/20,12/27/20,Standard Class,RD-19720,OFF-EN-10003798,27.31,2.00,0.20,9.22
US-2020-126214,12/21/20,12/24/20,Second Class,JS-15880,TEC-AC-10003198,99.60,1.00,0.00,36.85
US-2020-154284,12/21/20,12/26/20,Second Class,SZ-20035,TEC-AC-10003198,637.44,8.00,0.20,135.46
US-2020-112375,12/21/20,12/27/20,Standard Class,RD-19720,TEC-AC-10003237,50.88,6.00,0.20,14.63
US-2020-154284,12/21/20,12/26/20,Second Class,SZ-20035,TEC-MA-10004241,600.53,2.00,0.30,137.26
US-2020-165414,12/21/20,12/24/20,First Class,LS-17245,TEC-PH-10002293,47.98,3.00,0.20,4.80
US-2020-157287,12/22/20,12/23/20,First Class,HR-14830,FUR-CH-10001270,422.63,7.00,0.30,0.00
US-2020-153612,12/22/20,12/27/20,Standard Class,BT-11305,OFF-AR-10000203,17.12,4.00,0.00,4.96
US-2020-157287,12/22/20,12/23/20,First Class,HR-14830,OFF-ST-10001172,33.57,2.00,0.20,1.68
US-2020-117828,12/23/20,12/26/20,First Class,BD-11500,OFF-AP-10001563,194.32,4.00,0.00,56.35
US-2020-103471,12/24/20,12/28/20,Standard Class,JR-15670,FUR-BO-10002613,590.06,7.00,0.70,-786.74
US-2020-135538,12/24/20,12/28/20,Standard Class,HR-14830,FUR-CH-10004287,883.84,4.00,0.20,99.43
US-2020-169397,12/24/20,12/27/20,First Class,JB-15925,FUR-FU-10000087,72.70,4.00,0.20,19.08
US-2020-120103,12/24/20,12/29/20,Standard Class,MS-17365,FUR-FU-10002885,7.71,2.00,0.20,1.74
US-2020-128587,12/24/20,12/30/20,Standard Class,HM-14860,FUR-FU-10003026,9.68,2.00,0.00,3.78
US-2020-169397,12/24/20,12/27/20,First Class,JB-15925,OFF-AR-10001958,27.17,2.00,0.20,2.72
US-2020-103471,12/24/20,12/28/20,Standard Class,JR-15670,OFF-AR-10003405,14.04,3.00,0.20,1.58
US-2020-158456,12/24/20,12/29/20,Standard Class,KT-16465,OFF-BI-10001097,19.94,4.00,0.20,7.23
US-2020-169397,12/24/20,12/27/20,First Class,JB-15925,OFF-BI-10002852,19.78,4.00,0.70,-13.84
US-2020-169397,12/24/20,12/27/20,First Class,JB-15925,OFF-FA-10000585,5.58,2.00,0.20,1.81
US-2020-158456,12/24/20,12/29/20,Standard Class,KT-16465,OFF-FA-10004854,45.92,4.00,0.00,21.58
US-2020-124653,12/24/20,12/26/20,First Class,DB-13120,OFF-LA-10002271,21.56,7.00,0.00,10.35
US-2020-124653,12/24/20,12/26/20,First Class,DB-13120,OFF-PA-10000176,132.79,7.00,0.00,63.74
US-2020-120103,12/24/20,12/29/20,Standard Class,MS-17365,OFF-PA-10001295,106.23,7.00,0.20,37.18
US-2020-124653,12/24/20,12/26/20,First Class,DB-13120,OFF-PA-10002365,12.96,2.00,0.00,6.22
US-2020-169397,12/24/20,12/27/20,First Class,JB-15925,OFF-PA-10004000,22.70,6.00,0.20,8.23
US-2020-128587,12/24/20,12/30/20,Standard Class,HM-14860,TEC-CO-10003763,4899.93,7.00,0.00,2302.97
US-2020-169397,12/24/20,12/27/20,First Class,JB-15925,TEC-MA-10001148,479.99,4.00,0.70,-383.99
US-2020-120103,12/24/20,12/29/20,Standard Class,MS-17365,TEC-PH-10002170,111.98,2.00,0.20,11.20
US-2020-113152,12/25/20,12/30/20,Standard Class,JK-15625,FUR-BO-10002613,449.57,2.00,0.20,56.20
US-2020-153717,12/25/20,1/1/21,Standard Class,DL-13495,FUR-BO-10004360,160.98,1.00,0.00,20.93
US-2020-136749,12/25/20,12/27/20,Second Class,LH-16900,FUR-FU-10000747,275.88,6.00,0.00,46.90
US-2020-147739,12/25/20,12/29/20,Standard Class,JD-16150,FUR-FU-10001468,547.14,4.00,0.20,-68.39
US-2020-143980,12/25/20,12/29/20,Standard Class,JK-15640,OFF-AP-10003779,414.96,2.00,0.00,124.49
US-2020-153717,12/25/20,1/1/21,Standard Class,DL-13495,OFF-AR-10002375,3.28,1.00,0.00,0.95
US-2020-136749,12/25/20,12/27/20,Second Class,LH-16900,OFF-BI-10004492,157.90,5.00,0.00,74.21
US-2020-144288,12/25/20,12/31/20,Standard Class,MB-17305,OFF-LA-10003190,9.22,4.00,0.20,3.34
US-2020-111780,12/25/20,12/30/20,Second Class,RA-19285,OFF-PA-10001307,12.60,3.00,0.00,6.17
US-2020-144890,12/25/20,12/29/20,Standard Class,SM-20320,OFF-PA-10001526,9.96,2.00,0.00,4.88
US-2020-111780,12/25/20,12/30/20,Second Class,RA-19285,OFF-PA-10001667,17.94,3.00,0.00,8.07
US-2020-153717,12/25/20,1/1/21,Standard Class,DL-13495,OFF-PA-10002160,17.34,3.00,0.00,8.50
US-2020-144288,12/25/20,12/31/20,Standard Class,MB-17305,OFF-PA-10002787,10.37,2.00,0.20,3.63
US-2020-113152,12/25/20,12/30/20,Standard Class,JK-15625,TEC-AC-10002049,843.90,2.00,0.00,371.32
US-2020-111780,12/25/20,12/30/20,Second Class,RA-19285,TEC-CO-10004202,1199.96,5.00,0.20,224.99
US-2020-153717,12/25/20,1/1/21,Standard Class,DL-13495,TEC-PH-10002923,73.98,2.00,0.00,19.97
US-2020-119550,12/26/20,12/31/20,Standard Class,RB-19705,FUR-CH-10002044,275.06,3.00,0.30,-90.38
US-2020-111073,12/26/20,12/30/20,Standard Class,MC-18100,FUR-TA-10004086,51.59,1.00,0.40,-15.48
US-2020-158792,12/26/20,1/2/21,Standard Class,BD-11605,OFF-FA-10002815,22.20,5.00,0.00,10.43
US-2020-124933,12/26/20,12/30/20,Second Class,DF-13135,OFF-PA-10003302,212.64,6.00,0.00,99.94
CA-2020-158792,12/26/20,1/2/21,Standard Class,BD-11605,OFF-FA-10002815,22.20,5.00,0.00,10.43
US-2020-117415,12/27/20,12/31/20,Standard Class,SN-20710,FUR-BO-10002545,532.40,3.00,0.32,-46.98
US-2020-103870,12/27/20,12/31/20,Standard Class,SP-20860,FUR-BO-10002853,131.10,2.00,0.20,8.19
US-2020-117415,12/27/20,12/31/20,Standard Class,SN-20710,FUR-CH-10004218,212.06,3.00,0.30,-15.15
US-2020-103870,12/27/20,12/31/20,Standard Class,SP-20860,FUR-FU-10002030,53.35,3.00,0.20,16.01
US-2020-101889,12/27/20,12/31/20,Standard Class,DB-13120,FUR-TA-10004154,1548.99,9.00,0.40,-464.70
US-2020-148376,12/27/20,12/31/20,Standard Class,AG-10900,OFF-AP-10000240,106.96,2.00,0.00,31.02
US-2020-165085,12/27/20,12/31/20,Standard Class,BT-11485,OFF-AP-10002518,355.96,2.00,0.00,103.23
US-2020-134782,12/27/20,12/31/20,Standard Class,MD-17350,OFF-EN-10001434,105.42,2.00,0.00,51.66
US-2020-117415,12/27/20,12/31/20,Standard Class,SN-20710,OFF-EN-10002986,113.33,9.00,0.20,35.42
US-2020-101889,12/27/20,12/31/20,Standard Class,DB-13120,OFF-EN-10003286,19.87,3.00,0.20,6.71
US-2020-148376,12/27/20,12/31/20,Standard Class,AG-10900,OFF-LA-10002381,21.56,7.00,0.00,10.35
US-2020-165085,12/27/20,12/31/20,Standard Class,BT-11485,OFF-PA-10000605,28.90,5.00,0.00,14.16
US-2020-151589,12/27/20,12/30/20,First Class,RE-19450,OFF-PA-10003228,195.64,4.00,0.00,91.95
US-2020-130113,12/27/20,12/31/20,Standard Class,AH-10030,OFF-ST-10000046,323.10,2.00,0.00,61.39
US-2020-103870,12/27/20,12/31/20,Standard Class,SP-20860,OFF-ST-10002562,22.51,3.00,0.20,2.25
US-2020-163783,12/27/20,1/1/21,Standard Class,DR-12940,OFF-ST-10002957,12.67,3.00,0.20,-3.17
US-2020-103870,12/27/20,12/31/20,Standard Class,SP-20860,TEC-AC-10002370,4.73,3.00,0.20,0.71
US-2020-155145,12/27/20,12/29/20,Second Class,KN-16450,TEC-AC-10003709,7.92,8.00,0.00,3.48
US-2020-103870,12/27/20,12/31/20,Standard Class,SP-20860,TEC-AC-10004227,72.74,7.00,0.20,-12.73
US-2020-117415,12/27/20,12/31/20,Standard Class,SN-20710,TEC-PH-10000486,371.17,4.00,0.20,41.76
US-2020-130113,12/27/20,12/31/20,Standard Class,AH-10030,TEC-PH-10003505,668.16,9.00,0.20,75.17
US-2020-151589,12/27/20,12/30/20,First Class,RE-19450,TEC-PH-10004345,239.90,2.00,0.00,71.97
US-2020-148859,12/28/20,1/1/21,Standard Class,FH-14350,OFF-ST-10004950,24.82,2.00,0.20,1.55
US-2020-119697,12/28/20,12/31/20,Second Class,EM-13960,TEC-AC-10003657,54.38,2.00,0.20,1.36
US-2020-130855,12/29/20,1/5/21,Standard Class,RF-19840,OFF-SU-10003936,6.36,2.00,0.00,0.06
US-2020-135580,12/30/20,1/3/21,Standard Class,CL-12565,OFF-EN-10003296,271.44,3.00,0.00,122.15
US-2020-135580,12/30/20,1/3/21,Standard Class,CL-12565,OFF-PA-10000595,68.52,3.00,0.00,31.52
US-2020-135580,12/30/20,1/3/21,Standard Class,CL-12565,OFF-ST-10000798,74.94,3.00,0.00,14.24
US-2020-135580,12/30/20,1/3/21,Standard Class,CL-12565,TEC-MA-10004002,2548.56,6.00,0.20,286.71
US-2020-135580,12/30/20,1/3/21,Standard Class,CL-12565,TEC-PH-10004345,287.88,3.00,0.20,35.99
US-2020-156377,12/31/20,1/5/21,Standard Class,TB-21625,FUR-FU-10002364,14.76,5.00,0.60,-11.44
US-2020-109470,12/31/20,1/3/21,Second Class,KC-16255,OFF-BI-10000977,364.80,12.00,0.00,167.81
US-2020-109470,12/31/20,1/3/21,Second Class,KC-16255,OFF-BI-10001072,60.64,4.00,0.00,27.89
US-2020-156377,12/31/20,1/5/21,Standard Class,TB-21625,OFF-BI-10002954,3.66,4.00,0.80,-5.85
US-2020-109470,12/31/20,1/3/21,Second Class,KC-16255,OFF-BI-10003707,76.30,5.00,0.00,38.15
US-2020-139780,12/31/20,1/2/21,Second Class,AH-10690,OFF-BI-10004139,116.40,8.00,0.00,52.38
US-2020-109470,12/31/20,1/3/21,Second Class,KC-16255,OFF-BI-10004492,94.74,3.00,0.00,44.53
US-2020-109197,12/31/20,1/4/21,Standard Class,JO-15280,OFF-BI-10004632,487.98,2.00,0.20,152.50
US-2020-120901,12/31/20,1/4/21,Standard Class,BG-11035,OFF-FA-10001561,3.49,2.00,0.20,0.57
US-2020-120901,12/31/20,1/4/21,Standard Class,BG-11035,OFF-ST-10000025,152.69,2.00,0.20,-26.72
US-2020-120901,12/31/20,1/4/21,Standard Class,BG-11035,OFF-SU-10001225,5.89,2.00,0.20,-1.32
US-2021-160304,1/2/21,1/7/21,Standard Class,BM-11575,FUR-BO-10004709,173.94,3.00,0.00,38.27
US-2021-160304,1/2/21,1/7/21,Standard Class,BM-11575,TEC-PH-10000455,231.98,2.00,0.00,67.27
US-2021-105207,1/3/21,1/8/21,Standard Class,BO-11350,FUR-TA-10000617,1592.85,7.00,0.00,350.43
US-2021-105207,1/3/21,1/8/21,Standard Class,BO-11350,OFF-BI-10004364,11.88,2.00,0.00,5.35
US-2021-125206,1/3/21,1/5/21,First Class,LR-16915,OFF-ST-10003692,114.46,2.00,0.00,28.62
US-2021-116365,1/3/21,1/8/21,Standard Class,CA-12310,TEC-AC-10002217,30.08,2.00,0.20,-5.26
US-2021-116365,1/3/21,1/8/21,Standard Class,CA-12310,TEC-AC-10002942,165.60,3.00,0.20,-6.21
US-2021-116365,1/3/21,1/8/21,Standard Class,CA-12310,TEC-PH-10002890,180.96,5.00,0.20,13.57
US-2021-158211,1/4/21,1/8/21,Standard Class,BP-11185,OFF-AR-10004078,4.67,1.00,0.20,0.58
US-2021-158211,1/4/21,1/8/21,Standard Class,BP-11185,OFF-BI-10002026,104.58,6.00,0.70,-80.18
US-2021-164630,1/4/21,1/9/21,Standard Class,EB-13975,TEC-CO-10000971,959.97,4.00,0.20,120.00
US-2021-134474,1/5/21,1/7/21,Second Class,AJ-10795,OFF-AR-10003958,5.25,2.00,0.20,0.59
US-2021-134474,1/5/21,1/7/21,Second Class,AJ-10795,TEC-AC-10001714,191.47,6.00,0.20,40.69
US-2021-134474,1/5/21,1/7/21,Second Class,AJ-10795,TEC-PH-10002923,59.18,2.00,0.20,5.18
US-2021-158806,1/7/21,1/11/21,Standard Class,NM-18520,FUR-FU-10004270,23.08,3.00,0.60,-10.96
US-2021-101938,1/7/21,1/12/21,Standard Class,DW-13480,OFF-AR-10003696,34.58,1.00,0.00,10.03
US-2021-158806,1/7/21,1/11/21,Standard Class,NM-18520,OFF-PA-10004621,25.92,5.00,0.20,9.07
US-2021-100461,1/8/21,1/12/21,Standard Class,JO-15145,FUR-BO-10002545,1565.88,6.00,0.00,407.13
US-2021-137295,1/8/21,1/13/21,Standard Class,VS-21820,OFF-AR-10001955,47.62,3.00,0.20,5.95
US-2021-100461,1/8/21,1/12/21,Standard Class,JO-15145,OFF-BI-10001460,106.05,7.00,0.00,49.84
US-2021-137295,1/8/21,1/13/21,Standard Class,VS-21820,OFF-BI-10004236,30.83,7.00,0.70,-24.66
US-2021-137295,1/8/21,1/13/21,Standard Class,VS-21820,TEC-PH-10004080,108.78,2.00,0.20,10.88
US-2021-126543,1/9/21,1/13/21,Second Class,MF-17665,FUR-FU-10002445,15.17,2.00,0.20,3.79
US-2021-108882,1/9/21,1/15/21,Standard Class,LA-16780,TEC-AC-10000420,349.95,5.00,0.00,118.98
US-2021-108882,1/9/21,1/15/21,Standard Class,LA-16780,TEC-PH-10002726,377.93,9.00,0.20,141.72
US-2021-163937,1/10/21,1/13/21,Second Class,JB-16000,FUR-FU-10000010,24.85,5.00,0.00,7.70
US-2021-116547,1/10/21,1/17/21,Standard Class,KB-16585,FUR-FU-10000076,79.92,4.00,0.00,34.37
US-2021-116547,1/10/21,1/17/21,Standard Class,KB-16585,TEC-AC-10002335,69.98,2.00,0.00,13.30
US-2021-141887,1/11/21,1/15/21,Standard Class,MP-17470,FUR-FU-10002268,54.99,14.00,0.20,8.94
US-2021-126529,1/11/21,1/13/21,Second Class,DE-13255,OFF-PA-10001166,15.55,3.00,0.20,5.44
US-2021-126529,1/11/21,1/13/21,Second Class,DE-13255,OFF-PA-10003656,63.31,3.00,0.20,20.58
US-2021-126529,1/11/21,1/13/21,Second Class,DE-13255,TEC-PH-10000148,15.59,2.00,0.40,-9.87
US-2021-133368,1/14/21,1/20/21,Standard Class,AG-10675,FUR-FU-10003374,315.78,8.00,0.20,31.58
US-2021-133368,1/14/21,1/20/21,Standard Class,AG-10675,OFF-PA-10004039,89.57,2.00,0.20,32.47
US-2021-140746,1/15/21,1/15/21,Same Day,RC-19825,FUR-TA-10002903,181.80,1.00,0.30,-15.58
US-2021-152072,1/15/21,1/19/21,Standard Class,Dp-13240,OFF-AR-10001573,4.66,2.00,0.00,1.35
US-2021-137848,1/15/21,1/21/21,Standard Class,WB-21850,OFF-BI-10002225,49.54,3.00,0.20,17.34
US-2021-137848,1/15/21,1/21/21,Standard Class,WB-21850,OFF-EN-10001137,16.52,4.00,0.00,7.60
US-2021-152072,1/15/21,1/19/21,Standard Class,Dp-13240,OFF-EN-10003040,52.34,2.00,0.00,24.60
US-2021-166912,1/15/21,1/17/21,First Class,BE-11335,OFF-PA-10001033,81.98,2.00,0.00,40.17
US-2021-137848,1/15/21,1/21/21,Standard Class,WB-21850,OFF-PA-10004285,60.12,9.00,0.00,28.86
US-2021-152072,1/15/21,1/19/21,Standard Class,Dp-13240,TEC-AC-10000844,254.97,3.00,0.00,91.79
US-2021-121755,1/16/21,1/20/21,Second Class,EH-13945,OFF-BI-10001634,11.65,2.00,0.20,4.22
US-2021-121755,1/16/21,1/20/21,Second Class,EH-13945,TEC-AC-10003027,90.57,3.00,0.00,11.77
US-2021-116736,1/17/21,1/21/21,Standard Class,CC-12430,FUR-FU-10004017,322.59,3.00,0.00,64.52
US-2021-106558,1/17/21,1/21/21,Standard Class,DL-13495,TEC-AC-10001142,316.00,4.00,0.00,31.60
US-2021-116736,1/17/21,1/21/21,Standard Class,CC-12430,TEC-AC-10002049,371.97,3.00,0.00,66.95
US-2021-116736,1/17/21,1/21/21,Standard Class,CC-12430,TEC-AC-10003628,29.99,1.00,0.00,13.20
CA-2021-155412,1/17/21,1/22/21,Standard Class,SC-20260,OFF-AR-10003183,6.68,2.00,0.00,2.00
US-2021-167339,1/21/21,1/23/21,Second Class,TD-20995,FUR-CH-10000785,1013.49,7.00,0.20,76.01
US-2021-167339,1/21/21,1/23/21,Second Class,TD-20995,FUR-CH-10004289,153.57,2.00,0.20,-5.76
CA-2021-115238,1/21/21,1/24/21,Standard Class,JW-15220,FUR-FU-10001025,24.30,5.00,0.00,10.45
CA-2021-115238,1/21/21,1/24/21,Standard Class,JW-15220,FUR-FU-10002445,9.48,1.00,0.00,3.79
CA-2021-115238,1/21/21,1/24/21,Standard Class,JW-15220,FUR-FU-10002960,31.40,5.00,0.00,13.19
CA-2021-115238,1/21/21,1/24/21,Standard Class,JW-15220,OFF-PA-10002689,6.48,1.00,0.00,3.11
CA-2021-115238,1/21/21,1/24/21,Standard Class,JW-15220,TEC-PH-10001300,209.50,10.00,0.00,58.66
US-2021-135923,1/22/21,1/28/21,Standard Class,CM-11935,FUR-BO-10002213,451.14,4.00,0.20,-67.67
US-2021-138079,1/22/21,1/28/21,Standard Class,AJ-10795,FUR-FU-10001475,109.90,5.00,0.00,37.37
US-2021-135923,1/22/21,1/28/21,Standard Class,CM-11935,FUR-FU-10002107,14.27,8.00,0.20,4.28
US-2021-135923,1/22/21,1/28/21,Standard Class,CM-11935,OFF-AP-10000692,64.86,4.00,0.20,6.49
US-2021-155180,1/22/21,1/29/21,Standard Class,TB-21280,OFF-BI-10004506,26.34,4.00,0.20,9.22
US-2021-111010,1/22/21,1/28/21,Standard Class,PG-18895,OFF-FA-10003472,7.56,6.00,0.00,0.30
US-2021-125850,1/22/21,1/28/21,Standard Class,FP-14320,OFF-LA-10003498,44.40,3.00,0.00,22.20
US-2021-125850,1/22/21,1/28/21,Standard Class,FP-14320,OFF-LA-10004484,20.65,5.00,0.00,9.50
US-2021-146318,1/22/21,1/27/21,Standard Class,MC-17275,OFF-PA-10003953,12.96,2.00,0.00,6.22
US-2021-148208,1/22/21,1/27/21,Standard Class,BT-11530,TEC-AC-10000171,55.18,3.00,0.20,15.86
US-2021-148208,1/22/21,1/27/21,Standard Class,BT-11530,TEC-PH-10004093,110.38,4.00,0.40,-20.24
US-2021-113656,1/23/21,1/29/21,Standard Class,CB-12415,FUR-FU-10000719,59.99,7.00,0.00,21.60
US-2021-165505,1/23/21,1/27/21,Standard Class,CB-12535,OFF-AR-10003477,8.04,6.00,0.00,2.73
US-2021-165505,1/23/21,1/27/21,Standard Class,CB-12535,OFF-ST-10001526,1564.29,13.00,0.00,406.72
US-2021-165505,1/23/21,1/27/21,Standard Class,CB-12535,TEC-AC-10002926,99.98,2.00,0.00,42.99
US-2021-109407,1/24/21,1/26/21,Second Class,HG-14965,OFF-BI-10000285,31.36,4.00,0.00,15.68
US-2021-168046,1/25/21,1/28/21,Second Class,JD-15895,FUR-FU-10000747,45.98,1.00,0.00,7.82
US-2021-168046,1/25/21,1/28/21,Second Class,JD-15895,FUR-TA-10001095,313.72,3.00,0.40,-99.35
US-2021-153346,1/25/21,1/27/21,First Class,TB-21355,OFF-AR-10000315,9.21,3.00,0.00,2.30
US-2021-168046,1/25/21,1/28/21,Second Class,JD-15895,OFF-BI-10003676,43.12,5.00,0.20,15.09
US-2021-153346,1/25/21,1/27/21,First Class,TB-21355,OFF-PA-10000007,18.00,5.00,0.00,8.28
US-2021-168046,1/25/21,1/28/21,Second Class,JD-15895,OFF-ST-10004337,428.68,7.00,0.00,0.00
US-2021-146437,1/28/21,2/1/21,Second Class,HG-14965,OFF-AR-10000588,39.68,2.00,0.00,10.32
US-2021-166660,1/30/21,2/1/21,Second Class,TB-21250,FUR-BO-10000468,48.58,1.00,0.00,7.77
US-2021-166660,1/30/21,2/1/21,Second Class,TB-21250,FUR-CH-10001190,435.17,4.00,0.20,-59.84
US-2021-168032,1/30/21,2/3/21,Standard Class,DF-13135,FUR-TA-10004256,626.10,3.00,0.50,-538.45
US-2021-164483,1/30/21,2/3/21,Standard Class,JF-15490,OFF-BI-10000014,17.46,2.00,0.20,5.89
US-2021-168032,1/30/21,2/3/21,Standard Class,DF-13135,OFF-BI-10000546,1.73,3.00,0.80,-2.68
US-2021-153661,1/30/21,1/31/21,First Class,SC-20725,OFF-BI-10004781,50.78,2.00,0.20,17.77
US-2021-153661,1/30/21,1/31/21,First Class,SC-20725,OFF-LA-10004689,26.01,9.00,0.00,12.22
US-2021-114944,1/30/21,2/4/21,Standard Class,HE-14800,OFF-PA-10003892,156.51,4.00,0.20,52.82
US-2021-153661,1/30/21,1/31/21,First Class,SC-20725,OFF-ST-10000675,305.01,9.00,0.00,76.25
US-2021-168032,1/30/21,2/3/21,Standard Class,DF-13135,TEC-PH-10004241,1439.97,4.00,0.20,144.00
US-2021-159891,1/31/21,2/6/21,Standard Class,BF-11170,OFF-BI-10003527,1270.99,1.00,0.00,635.50
US-2021-158043,1/31/21,2/4/21,Second Class,JK-15325,OFF-EN-10003134,23.36,2.00,0.00,11.68
US-2021-159891,1/31/21,2/6/21,Standard Class,BF-11170,OFF-EN-10004483,125.36,8.00,0.00,58.92
US-2021-129238,1/31/21,2/4/21,Standard Class,SC-20050,OFF-PA-10002764,56.70,5.00,0.00,27.78
US-2021-147970,1/31/21,2/2/21,Second Class,AB-10150,OFF-PA-10003936,15.55,3.00,0.20,5.44
US-2021-129238,1/31/21,2/4/21,Standard Class,SC-20050,TEC-PH-10004120,109.59,1.00,0.20,8.22
US-2021-154067,2/1/21,2/7/21,Standard Class,SM-20950,OFF-PA-10002254,105.52,4.00,0.00,48.54
US-2021-140809,2/1/21,2/3/21,First Class,CK-12760,OFF-ST-10002214,56.45,5.00,0.00,14.68
US-2021-158841,2/2/21,2/4/21,Second Class,SE-20110,FUR-FU-10001731,18.69,7.00,0.00,7.10
US-2021-144645,2/2/21,2/8/21,Standard Class,NS-18640,FUR-FU-10003601,73.78,2.00,0.60,-77.47
US-2021-158841,2/2/21,2/4/21,Second Class,SE-20110,OFF-BI-10002557,36.40,8.00,0.00,18.20
US-2021-147431,2/2/21,2/7/21,Standard Class,AB-10105,OFF-ST-10003994,117.96,2.00,0.00,5.90
US-2021-158841,2/2/21,2/4/21,Second Class,SE-20110,TEC-MA-10001127,8749.95,5.00,0.00,2799.98
US-2021-118514,2/3/21,2/10/21,Standard Class,LC-17050,FUR-CH-10000015,866.40,4.00,0.00,225.26
US-2021-117912,2/4/21,2/8/21,Standard Class,TB-21520,FUR-FU-10002088,14.37,2.00,0.20,3.95
US-2021-101189,2/4/21,2/9/21,Standard Class,JB-15400,OFF-ST-10004180,93.02,2.00,0.00,3.72
US-2021-150077,2/4/21,2/10/21,Standard Class,MS-17365,TEC-PH-10002890,90.48,2.00,0.00,23.52
US-2021-108504,2/5/21,2/5/21,Same Day,PP-18955,FUR-BO-10004015,239.98,2.00,0.00,52.80
US-2021-108504,2/5/21,2/5/21,Same Day,PP-18955,FUR-FU-10004091,18.84,3.00,0.00,7.16
US-2021-100993,2/5/21,2/10/21,Standard Class,AZ-10750,FUR-TA-10001095,557.73,4.00,0.20,6.97
US-2021-108504,2/5/21,2/5/21,Same Day,PP-18955,OFF-EN-10003001,167.96,2.00,0.00,78.94
US-2021-108504,2/5/21,2/5/21,Same Day,PP-18955,OFF-FA-10000053,9.45,5.00,0.00,0.19
US-2021-100993,2/5/21,2/10/21,Standard Class,AZ-10750,OFF-LA-10003223,14.73,3.00,0.00,7.22
US-2021-108504,2/5/21,2/5/21,Same Day,PP-18955,OFF-PA-10000357,122.97,3.00,0.00,60.26
US-2021-108504,2/5/21,2/5/21,Same Day,PP-18955,OFF-PA-10001289,348.84,9.00,0.00,170.93
US-2021-108504,2/5/21,2/5/21,Same Day,PP-18955,OFF-PA-10003892,342.37,7.00,0.00,160.91
US-2021-108504,2/5/21,2/5/21,Same Day,PP-18955,OFF-ST-10002344,80.98,1.00,0.00,1.62
US-2021-100993,2/5/21,2/10/21,Standard Class,AZ-10750,OFF-ST-10004340,186.54,3.00,0.00,50.37
US-2021-108504,2/5/21,2/5/21,Same Day,PP-18955,OFF-ST-10004804,154.44,3.00,0.00,1.54
US-2021-108504,2/5/21,2/5/21,Same Day,PP-18955,TEC-PH-10000215,104.85,3.00,0.00,28.31
